NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
14,4,10,112,35,7,0,0,3,11,0,19,0,0,0,0,0,0,0,92,129,84,0,2,0,0.6231329287990368,0.16667654096585172,0,0,0,0,0,0.6232185643916576,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,1
9,10,2,201,8,6,0,0,1,1,19,8,0,34,0,0,0,0,0,7,125,182,0,1,0,0.35157068651240464,0.6485237887820781,0,0,0,0,0,0.833115634320814,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,1
19,3,9,141,15,3,0,0,4,2,15,12,0,54,0,0,0,0,0,98,146,41,0,1,0,0.8503641449359167,0.9974104628957592,0,0,0,0,0,0.301598405624692,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,-1,0
18,10,3,79,31,7,0,0,13,17,17,8,0,23,0,0,0,0,0,97,97,105,0,1,0,0.1469892264803042,0.8790456816403933,0,0,0,0,0,0.23533650072392398,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0
17,9,15,90,46,6,0,0,1,3,9,2,0,43,0,0,0,0,0,103,0,99,0,2,0,0.4760725300785774,0.13601265004189833,0,0,0,0,0,0.7957292565040874,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,1
1,13,14,173,35,8,0,0,8,9,6,13,0,59,0,0,0,0,0,99,105,25,0,2,0,0.6050649432523106,0.8234213686046413,0,0,0,0,0,0.6743382340814618,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,-1,1
3,9,6,236,6,7,0,0,14,9,5,14,0,108,0,0,0,0,0,63,146,60,0,2,0,0.43595101898649846,0.477317588446844,0,0,0,0,0,0.5343304049656931,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
11,5,14,233,39,2,0,0,10,1,7,10,0,72,0,0,0,0,0,132,151,63,0,2,0,0.743564093001068,0.5678372129798376,0,0,0,0,0,0.12567992228779923,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
2,5,14,99,24,3,0,0,8,3,12,4,0,28,0,0,0,0,0,67,89,168,0,1,0,0.6562862272553837,0.681911453726641,0,0,0,0,0,0.5445101179918503,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,0,1
4,5,16,62,38,7,0,0,15,6,19,15,0,61,0,0,0,0,0,106,98,38,0,1,0,0.4226926416049641,0.4252722647224114,0,0,0,0,0,0.2751965334962847,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0
12,7,5,228,32,6,0,0,3,8,1,0,0,37,0,0,0,0,0,52,6,115,0,2,0,0.6432083954161122,0.09979600137634248,0,0,0,0,0,0.405170046650595,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0
9,2,11,135,9,5,0,0,0,7,7,5,0,87,0,0,0,0,0,50,28,50,0,1,0,0.7290378819921512,0.4519768456016676,0,0,0,0,0,0.8545893357317558,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,1
13,13,2,68,24,8,0,0,15,16,13,18,0,67,0,0,0,0,0,98,38,123,0,2,0,0.15066710451961107,0.8249723924785453,0,0,0,0,0,0.9584648763060536,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1
18,9,5,123,44,5,0,0,9,10,0,16,0,65,0,0,0,0,0,46,14,142,0,2,0,0.37820371115801454,0.7226103159184865,0,0,0,0,0,0.99518389808343,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,1
16,4,12,137,27,7,0,0,7,5,11,0,0,106,0,0,0,0,0,136,123,51,0,2,0,0.26854032013223295,0.11074809804600338,0,0,0,0,0,0.13752513723549886,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,0
15,1,5,152,20,1,0,0,2,0,13,7,0,72,0,0,0,0,0,127,99,151,0,1,0,0.7859706175038216,0.651875983341709,0,0,0,0,0,0.8977136548940234,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1
5,3,16,171,51,2,0,0,7,10,11,15,0,55,0,0,0,0,0,47,40,54,0,2,0,0.4709326445722475,0.6079771429830204,0,0,0,0,0,0.662251025073085,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
17,5,1,205,20,7,0,0,12,8,0,15,0,55,0,0,0,0,0,124,140,128,0,1,0,0.8514515831737468,0.23035265785789982,0,0,0,0,0,0.30665243531800923,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0
20,7,4,145,23,6,0,0,10,9,5,21,0,91,0,0,0,0,0,5,102,94,0,1,0,0.4808203883850446,0.7903950033428712,0,0,0,0,0,0.8272878684580862,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,1
1,7,16,210,33,5,0,0,11,1,15,6,0,83,0,0,0,0,0,16,102,157,0,1,0,0.14643341843086188,0.954032585324419,0,0,0,0,0,0.8067805320908944,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,1
20,13,7,103,16,7,0,0,15,15,16,12,0,62,0,0,0,0,0,29,60,173,0,2,0,0.0014818445532204239,0.3121047211198342,0,0,0,0,0,0.913692782162282,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
8,8,15,32,39,0,0,0,4,14,4,20,0,56,0,0,0,0,0,135,68,92,0,0,0,0.5663024464356835,0.24881435617168846,0,0,0,0,0,0.8224442700231767,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,1
5,4,1,151,42,2,0,0,5,16,3,14,0,61,0,0,0,0,0,120,131,169,0,0,0,0.884587540260115,0.734153011575288,0,0,0,0,0,0.5682843612718783,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
7,2,5,179,51,7,0,0,3,17,11,11,0,35,0,0,0,0,0,74,68,142,0,2,0,0.1747679682280543,0.9032453520624617,0,0,0,0,0,0.15562078507491162,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0
17,7,1,181,52,8,0,0,5,15,4,21,0,85,0,0,0,0,0,66,78,147,0,2,0,0.7203485833614216,0.18094773015306964,0,0,0,0,0,0.8108776441179469,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1
15,2,13,70,26,3,0,0,10,8,17,20,0,4,0,0,0,0,0,56,35,47,0,0,0,0.3789877504996777,0.9182731397524916,0,0,0,0,0,0.762608794794913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0,17,149,10,5,0,0,2,7,12,10,0,99,0,0,0,0,0,104,68,0,0,1,0,0.42332276301647676,0.8717597251264554,0,0,0,0,0,0.9791359795231912,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,1
19,11,14,240,23,7,0,0,4,3,3,9,0,69,0,0,0,0,0,43,1,110,0,2,0,0.2501062990806252,0.8201213173046156,0,0,0,0,0,0.3800001823980754,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0
15,8,1,149,36,7,0,0,11,1,16,0,0,73,0,0,0,0,0,100,138,161,0,1,0,0.39397014572936184,0.17601601465852845,0,0,0,0,0,0.7759355009790555,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,1
9,2,10,208,28,0,0,0,15,5,2,18,0,22,0,0,0,0,0,62,87,125,0,0,0,0.3065901357627706,0.9049720008837738,0,0,0,0,0,0.24379038427351296,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0,0
13,3,16,113,51,8,0,0,4,4,21,7,0,5,0,0,0,0,0,90,3,85,0,0,0,0.2374034015145201,0.3445048794668504,0,0,0,0,0,0.8859209814870345,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,1
5,5,1,152,50,0,0,0,15,15,0,6,0,76,0,0,0,0,0,101,96,100,0,2,0,0.010697167044331657,0.789027124644417,0,0,0,0,0,0.009396987418836211,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0
15,13,8,51,45,8,0,0,11,12,16,12,0,105,0,0,0,0,0,52,18,72,0,1,0,0.06903370592156088,0.44635168471410636,0,0,0,0,0,0.789187547261152,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,-1,1
8,5,2,186,46,3,0,0,6,10,21,8,0,91,0,0,0,0,0,58,123,21,0,0,0,0.659273460589613,0.7918264460795325,0,0,0,0,0,0.7070865578906077,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,1
15,6,2,163,51,2,0,0,0,14,18,5,0,95,0,0,0,0,0,54,20,81,0,1,0,0.8302462462038697,0.11333500067694213,0,0,0,0,0,0.7981709759289208,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,1
2,1,13,217,21,3,0,0,10,16,10,17,0,37,0,0,0,0,0,36,66,152,0,0,0,0.006321308201735931,0.4973687328818335,0,0,0,0,0,0.2159056917327491,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0
19,1,2,239,18,5,0,0,4,12,15,15,0,43,0,0,0,0,0,99,8,137,0,0,0,0.6442341439290485,0.4141841739813583,0,0,0,0,0,0.9941333171736176,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
19,0,4,225,51,4,0,0,13,11,22,9,0,110,0,0,0,0,0,114,37,166,0,1,0,0.20359003094361205,0.9575060598846645,0,0,0,0,0,0.8349673045527323,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1
18,2,3,37,50,4,0,0,11,4,22,17,0,26,0,0,0,0,0,102,10,90,0,0,0,0.9036888230423907,0.8528255669238849,0,0,0,0,0,0.3279388737807032,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0
9,9,5,123,32,7,0,0,10,5,4,13,0,70,0,0,0,0,0,117,56,88,0,0,0,0.7500329603169644,0.419160106420979,0,0,0,0,0,0.2432414691464433,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0
6,0,16,136,18,5,0,0,9,11,18,10,0,80,0,0,0,0,0,136,147,94,0,1,0,0.5656030435832793,0.4468530301515903,0,0,0,0,0,0.1571061378621882,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0
11,8,16,236,10,0,0,0,4,14,10,2,0,49,0,0,0,0,0,29,29,166,0,1,0,0.18967535936753255,0.8569800349335835,0,0,0,0,0,0.22695981887823247,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,0
17,12,17,49,7,4,0,0,2,6,16,21,0,19,0,0,0,0,0,24,92,91,0,1,0,0.003149239905929302,0.10275755446814328,0,0,0,0,0,0.43046012474030904,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0
6,11,5,32,17,2,0,0,11,17,17,9,0,92,0,0,0,0,0,71,78,107,0,2,0,0.5514632488191922,0.6962918971750846,0,0,0,0,0,0.7090994349762005,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,1
3,3,8,251,44,6,0,0,15,14,1,6,0,7,0,0,0,0,0,37,24,123,0,1,0,0.5413422208441702,0.47610977123255227,0,0,0,0,0,0.30435272704397387,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0
9,7,13,52,48,5,0,0,2,0,22,15,0,69,0,0,0,0,0,130,34,42,0,1,0,0.702057629025824,0.6252895864625264,0,0,0,0,0,0.976792991903863,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,1
6,8,2,224,45,4,0,0,3,7,18,7,0,46,0,0,0,0,0,75,80,0,0,2,0,0.35403335337804565,0.38441250762986323,0,0,0,0,0,0.24104709807408708,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0
16,11,13,167,8,1,0,0,14,0,13,19,0,30,0,0,0,0,0,66,107,70,0,1,0,0.092864223897412,0.9715705682779117,0,0,0,0,0,0.9535588437528295,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,1
14,5,8,191,21,2,0,0,3,0,22,7,0,84,0,0,0,0,0,25,60,131,0,1,0,0.2544943377626413,0.8884548468503083,0,0,0,0,0,0.13493731911839502,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0
6,1,14,234,29,5,0,0,13,1,3,6,0,19,0,0,0,0,0,84,143,180,0,0,0,0.7600577949998085,0.6229811003309825,0,0,0,0,0,0.23418570537957806,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0
3,9,9,137,33,3,0,0,7,2,3,21,0,14,0,0,0,0,0,41,12,111,0,1,0,0.6098022491100281,0.14108851422915358,0,0,0,0,0,0.4343244104804639,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
13,4,13,153,15,6,0,0,3,16,18,1,0,41,0,0,0,0,0,49,88,166,0,0,0,0.8729801908284873,0.5410449788781141,0,0,0,0,0,0.749168124501172,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,1
17,13,1,174,49,2,0,0,7,4,20,5,0,27,0,0,0,0,0,56,61,53,0,0,0,0.718668510330335,0.6139700989317768,0,0,0,0,0,0.7944141246173864,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1
3,11,5,139,26,4,0,0,1,17,12,9,0,0,0,0,0,0,0,7,67,53,0,0,0,0.6640734514264163,0.5492153790630742,0,0,0,0,0,0.8146589424128634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,5,0,87,13,0,0,0,15,10,19,11,0,87,0,0,0,0,0,73,125,66,0,1,0,0.9088794344366016,0.5353934948920733,0,0,0,0,0,0.16742783857010024,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0
2,6,9,126,1,4,0,0,8,16,0,15,0,79,0,0,0,0,0,64,157,182,0,1,0,0.08325809716003929,0.6599089823787061,0,0,0,0,0,0.7616666946080809,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,1
16,9,7,204,25,5,0,0,13,12,6,12,0,102,0,0,0,0,0,127,44,171,0,2,0,0.2966844368466529,0.706735369851429,0,0,0,0,0,0.8957622576513221,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,1
8,2,10,210,11,2,0,0,8,3,9,3,0,10,0,0,0,0,0,23,48,26,0,0,0,0.0804061760826994,0.07570914838427556,0,0,0,0,0,0.8160602783715107,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0
6,1,7,17,10,2,0,0,15,1,13,9,0,56,0,0,0,0,0,58,59,176,0,2,0,0.2590963051709547,0.9132459965648585,0,0,0,0,0,0.873167072988558,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,1
1,6,13,99,8,7,0,0,9,18,11,15,0,13,0,0,0,0,0,113,141,127,0,2,0,0.5378544520928767,0.1683745638133457,0,0,0,0,0,0.5137414878146036,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0
5,0,13,109,42,8,0,0,7,2,6,20,0,95,0,0,0,0,0,100,129,11,0,1,0,0.7780633158882597,0.7093637465014545,0,0,0,0,0,0.05678325510435178,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0
6,6,13,195,28,1,0,0,11,11,8,8,0,57,0,0,0,0,0,25,116,181,0,2,0,0.5145083945646117,0.8096265282930277,0,0,0,0,0,0.8998664440856365,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,1
14,2,17,35,5,6,0,0,15,12,11,5,0,80,0,0,0,0,0,15,61,112,0,1,0,0.9230132981085157,0.9629614974973777,0,0,0,0,0,0.513741808564834,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0
12,12,8,39,53,5,0,0,0,9,16,8,0,75,0,0,0,0,0,96,160,26,0,2,0,0.43492785858550753,0.24562968414216868,0,0,0,0,0,0.19367290862387998,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0
12,1,2,248,4,6,0,0,6,16,13,18,0,18,0,0,0,0,0,59,39,30,0,1,0,0.7272483231990773,0.506143435900811,0,0,0,0,0,0.04649428987063231,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0
7,7,16,155,33,6,0,0,0,6,4,16,0,95,0,0,0,0,0,12,146,29,0,0,0,0.014810717262671469,0.4076260754089279,0,0,0,0,0,0.3771282938061076,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,0
18,1,4,126,30,2,0,0,7,4,19,3,0,26,0,0,0,0,0,103,26,174,0,2,0,0.425635361614224,0.9518329254285925,0,0,0,0,0,0.40536922023537614,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0
4,7,11,108,18,1,0,0,7,6,21,20,0,109,0,0,0,0,0,93,75,173,0,2,0,0.41364867126685223,0.8826754836763123,0,0,0,0,0,0.7327205160297985,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,1
17,3,15,217,3,2,0,0,4,3,13,0,0,73,0,0,0,0,0,103,37,13,0,0,0,0.10349966758573725,0.21136490393020113,0,0,0,0,0,0.9233989438664796,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0
16,10,4,185,4,1,0,0,5,16,12,4,0,42,0,0,0,0,0,110,110,45,0,2,0,0.814110273768377,0.6727584159486424,0,0,0,0,0,0.6296249123979694,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1
3,6,7,43,16,4,0,0,13,14,7,10,0,69,0,0,0,0,0,51,134,74,0,2,0,0.8437566067049818,0.8692699869115624,0,0,0,0,0,0.5340521074805357,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,1
9,5,7,87,42,2,0,0,8,10,8,21,0,27,0,0,0,0,0,64,19,167,0,1,0,0.3836098668218728,0.2628644429723306,0,0,0,0,0,0.77337918996371,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,1
7,4,4,20,23,7,0,0,13,16,10,17,0,35,0,0,0,0,0,114,14,88,0,0,0,0.48189412786120833,0.6443673029033594,0,0,0,0,0,0.2495366236872001,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0
3,5,17,88,42,2,0,0,7,16,6,1,0,3,0,0,0,0,0,112,149,178,0,2,0,0.26105610261762147,0.11391669235412938,0,0,0,0,0,0.9684046545228472,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
8,0,5,48,24,7,0,0,1,15,16,18,0,48,0,0,0,0,0,46,118,94,0,1,0,0.8815428114108351,0.6125239739685777,0,0,0,0,0,0.07698169004048605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12,13,145,5,4,0,0,4,5,13,7,0,105,0,0,0,0,0,92,99,58,0,0,0,0.9989011693065207,0.3783403996043364,0,0,0,0,0,0.7108812506801533,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,1
2,12,17,33,7,3,0,0,12,12,4,1,0,57,0,0,0,0,0,65,138,130,0,0,0,0.4860092539602513,0.2626331369904289,0,0,0,0,0,0.5464653953004593,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
17,8,6,34,29,8,0,0,9,3,19,12,0,25,0,0,0,0,0,76,86,36,0,2,0,0.9924296513149667,0.805983682199021,0,0,0,0,0,0.7730186384609592,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,1
1,9,4,36,40,6,0,0,1,11,19,18,0,84,0,0,0,0,0,109,67,92,0,2,0,0.047151625099831396,0.40347036138686043,0,0,0,0,0,0.5108523716894137,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,1
2,13,2,232,13,8,0,0,13,5,18,11,0,82,0,0,0,0,0,116,103,159,0,1,0,0.5541966562145055,0.7109531045005499,0,0,0,0,0,0.45217878853754967,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0
1,10,8,197,35,3,0,0,14,4,20,13,0,20,0,0,0,0,0,91,67,26,0,1,0,0.9955169016895344,0.9492604437939274,0,0,0,0,0,0.9822066531183323,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,1
5,10,0,26,5,3,0,0,8,18,11,2,0,87,0,0,0,0,0,55,59,135,0,1,0,0.39649995778001723,0.8093675704758216,0,0,0,0,0,0.8127054904372467,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1
7,1,5,203,37,2,0,0,2,11,2,2,0,5,0,0,0,0,0,69,147,155,0,0,0,0.26845934155157514,0.19318081290080047,0,0,0,0,0,0.04005657249088912,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
8,5,12,211,25,8,0,0,3,11,11,5,0,51,0,0,0,0,0,40,160,102,0,2,0,0.058203369440749775,0.4695473216355983,0,0,0,0,0,0.7982946438524753,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1
14,11,6,232,12,1,0,0,2,12,0,16,0,90,0,0,0,0,0,42,33,151,0,2,0,0.8524885006821893,0.8422684760061233,0,0,0,0,0,0.5298265424112621,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1
12,6,13,51,50,5,0,0,1,15,21,3,0,50,0,0,0,0,0,29,56,63,0,1,0,0.44749265959963536,0.6112373371535605,0,0,0,0,0,0.5142095196106933,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,-1,1
15,1,9,71,7,2,0,0,13,8,22,20,0,110,0,0,0,0,0,132,62,163,0,2,0,0.3212882027301722,0.6822169570789219,0,0,0,0,0,0.014040913270762512,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0
16,9,10,112,25,8,0,0,4,7,15,21,0,16,0,0,0,0,0,104,90,184,0,2,0,0.06999847703816042,0.024207253796754036,0,0,0,0,0,0.6473404808565886,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,1
12,7,8,29,0,7,0,0,8,18,14,0,0,9,0,0,0,0,0,134,158,34,0,1,0,0.15987337853753958,0.7307362143107743,0,0,0,0,0,0.6533995195940943,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,1
2,7,16,42,10,6,0,0,7,10,9,4,0,92,0,0,0,0,0,79,21,96,0,2,0,0.8988643411035809,0.4568028811904141,0,0,0,0,0,0.4357215579757927,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0
17,9,17,62,45,2,0,0,6,4,14,17,0,8,0,0,0,0,0,102,125,84,0,2,0,0.5064219629742315,0.5668018715422303,0,0,0,0,0,0.6293455911529651,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,1
17,6,16,242,40,2,0,0,15,8,6,0,0,81,0,0,0,0,0,26,82,78,0,1,0,0.41817035906784794,0.24244439047911326,0,0,0,0,0,0.07141601688446375,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0
3,9,5,127,46,3,0,0,0,12,0,15,0,68,0,0,0,0,0,92,30,156,0,0,0,0.4998221999509742,0.862127609562428,0,0,0,0,0,0.08456467133182166,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
1,2,1,238,12,7,0,0,4,17,17,5,0,89,0,0,0,0,0,17,13,75,0,1,0,0.7974078577915291,0.8666549889686295,0,0,0,0,0,0.7410754303826121,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0
4,1,6,252,2,2,0,0,13,7,0,1,0,9,0,0,0,0,0,134,88,146,0,0,0,0.4584338045688353,0.24934368328439338,0,0,0,0,0,0.6033464796925226,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0
3,10,17,175,9,3,0,0,7,6,13,14,0,47,0,0,0,0,0,56,52,85,0,1,0,0.6377568843258458,0.5205298705879312,0,0,0,0,0,0.4523614432583787,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0
4,7,15,57,22,7,0,0,15,5,21,0,0,84,0,0,0,0,0,61,97,178,0,1,0,0.34169780152253737,0.5220443015093017,0,0,0,0,0,0.2978683986594569,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
18,5,17,34,38,7,0,0,2,15,1,9,0,96,0,0,0,0,0,7,133,101,0,0,0,0.44615108622363275,0.7180773421368504,0,0,0,0,0,0.20922727964360222,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0
8,5,14,38,52,5,0,0,9,1,5,13,0,36,0,0,0,0,0,116,74,97,0,0,0,0.02020553705818029,0.44055771408113986,0,0,0,0,0,0.8935875069024972,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,1
20,8,5,227,49,3,0,0,13,18,10,15,0,11,0,0,0,0,0,18,155,22,0,1,0,0.49318806173806273,0.6530835713515225,0,0,0,0,0,0.7080184073427013,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,1
2,1,14,162,19,1,0,0,4,13,8,3,0,93,0,0,0,0,0,95,50,16,0,1,0,0.9017552395131541,0.9975469408525607,0,0,0,0,0,0.3558910511376434,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0
1,3,2,13,18,8,0,0,1,15,1,19,0,108,0,0,0,0,0,18,144,140,0,0,0,0.6646195227962165,0.26751107840979194,0,0,0,0,0,0.6411981977759323,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1
3,13,5,204,23,8,0,0,10,16,10,11,0,93,0,0,0,0,0,133,74,86,0,2,0,0.7716019843463102,0.5670609878122439,0,0,0,0,0,0.9142837239498799,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,-1,1
4,3,7,127,17,5,0,0,1,10,10,7,0,46,0,0,0,0,0,123,132,3,0,2,0,0.4170224647651154,0.16501725121644906,0,0,0,0,0,0.9045453798068538,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,1
4,8,4,109,34,5,0,0,12,0,7,20,0,11,0,0,0,0,0,74,24,10,0,0,0,0.17458638122617598,0.6093455916663773,0,0,0,0,0,0.9694259139735786,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1
6,5,0,121,48,7,0,0,2,5,6,17,0,105,0,0,0,0,0,81,75,14,0,1,0,0.3603506003581517,0.8524536569051122,0,0,0,0,0,0.9726069669450845,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,-1,1
2,6,15,209,20,3,0,0,2,2,11,9,0,13,0,0,0,0,0,65,87,166,0,0,0,0.8728238253854999,0.5544568718005387,0,0,0,0,0,0.9570163181984396,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,1
17,13,3,59,47,7,0,0,3,13,7,5,0,56,0,0,0,0,0,84,108,70,0,2,0,0.856370968389336,0.9150669061242477,0,0,0,0,0,0.9615671749194763,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,1
20,13,14,91,39,1,0,0,1,0,20,14,0,12,0,0,0,0,0,43,70,51,0,0,0,0.015536864046533538,0.5426196137937841,0,0,0,0,0,0.7148313903990967,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,1
18,4,5,140,28,4,0,0,13,16,3,7,0,70,0,0,0,0,0,98,52,14,0,0,0,0.9171801810320118,0.17958313546063764,0,0,0,0,0,0.7551950717575071,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0
7,9,5,165,32,4,0,0,8,11,4,1,0,50,0,0,0,0,0,129,21,12,0,0,0,0.274341155674796,0.16228368307499674,0,0,0,0,0,0.08012862533668441,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
8,3,4,114,21,1,0,0,9,13,21,5,0,47,0,0,0,0,0,70,77,65,0,0,0,0.2874307727717611,0.06044286643679986,0,0,0,0,0,0.8013811085621274,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0
9,8,15,156,33,8,0,0,0,9,0,1,0,36,0,0,0,0,0,124,128,127,0,0,0,0.8748555561124983,0.2691132519552888,0,0,0,0,0,0.9833691795343725,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,1
