id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
9208,2,0,3,47,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,23,12,0,0,0,0,0.1191089183,0.6114970178,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0
9011,2,0,3,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,20,0,0,0,0,0.057756335,0.331552933,0,1,0,0,0,0.001285033,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
9320,2,1,2,61,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,19,0,0,0,0,0.0,0.295568877,0,1,0,0,0,0.2754811205,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
1951,2,0,2,50,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,15,13,0,0,0,0,0.1143444145,0.3105605189,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,-1,0,-1,1
3754,5,4,4,74,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,25,45,0,0,0,0,0.9024046239,0.1005783605,0,1,1,0,0,0.9824214062,1,0,1,0,0,0,0,0,1,-1,1,1,1,-1,1
7377,2,0,2,102,0,0,0,0,2,0,1,0,0,15,1,1,0,0,0,0,11,65,0,0,0,0,0.0997245758,0.5237705153,1,1,1,0,0,0.0,0,0,0,0,1,1,0,0,1,-1,-1,1,0,1,0
8911,3,1,3,61,1,1,0,0,0,0,0,0,0,5,1,1,0,0,1,0,16,14,0,0,0,0,0.0,0.120613452,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
9107,2,1,3,53,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,13,20,0,0,0,0,0.191087546,0.7349060366,0,1,0,0,0,0.0012284337,0,0,0,0,0,1,0,0,1,1,-1,0,0,1,0
1224,2,1,3,224,0,0,0,0,8,1,2,1,0,61,1,0,0,0,0,0,11,49,138,0,0,0,0.0049959388,0.577241343,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,1
3693,2,1,3,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,17,0,0,0,0,0.9031357566,0.1370757291,0,1,0,0,0,0.0013082265,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1
2550,2,2,3,157,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,77,0,0,0,0,0.0,0.009452775,0,1,0,0,0,0.9653968907,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
9127,3,1,3,71,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,15,34,0,0,0,0,0.2941801345,1.0,0,1,0,1,0,0.0040344836,0,0,0,0,0,1,0,0,1,0,-1,0,-1,1,0
333,11,1,5,226,0,0,0,0,2,1,7,1,0,39,1,0,0,0,0,0,12,78,52,0,0,0,0.0,0.2658038467,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,1,1,0,0,0
1677,2,1,4,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,28,0,0,0,0,0.0,0.144301623,0,1,0,0,0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1
9057,2,1,5,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,17,0,0,0,0,0.0858963964,0.153895161,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
9122,2,0,3,65,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,17,0,0,0,0,0.1399980143,0.0753947996,0,0,0,0,0,0.0002633049,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0
2105,2,1,4,74,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16,39,0,0,0,0,0.9657115817,0.9954240038,0,1,0,0,0,0.9558383556,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
5668,2,0,5,103,2,1,0,0,0,0,0,0,0,18,1,1,0,0,1,0,14,85,93,0,0,0,0.103452175,0.814522248,0,1,0,0,0,0.0272729294,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1,0
9023,2,1,4,39,0,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,16,23,0,0,0,0,0.0,0.0,0,1,0,0,0,0.000420451,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1,2,0,2,48,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,15,0,0,0,0,0.9643299291,0.0019895366,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
2710,2,1,3,102,4,0,0,0,1,0,0,0,0,20,1,0,0,0,1,0,25,79,0,0,1,0,0.1749541945,0.8109980408,1,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,-1,0,0,-1,0
398,2,0,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,22,0,0,0,0,0.6526354587,0.9934451164,0,1,0,0,0,0.000668958,1,0,0,0,0,1,0,0,1,1,1,1,-1,-1,1
2115,2,1,3,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,22,28,0,0,0,0.0,0.0190704848,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
9460,1,0,3,72,6,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,9,78,0,0,0,0,0.2879901687,0.2532333195,0,1,0,1,1,0.0290993322,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
2615,5,2,5,117,4,3,0,0,0,0,0,0,0,19,1,1,0,1,1,0,50,79,0,0,0,0,0.0407636718,0.0865494568,0,1,1,0,1,0.9390626096,0,0,1,0,0,1,0,0,0,-1,1,1,1,-1,1
2962,3,1,5,73,4,0,0,0,0,0,0,0,0,19,1,1,0,0,1,0,16,52,0,0,0,0,0.0,0.1142581081,0,1,0,0,0,0.9678062308,0,0,0,0,0,0,0,0,0,-1,-1,1,1,-1,1
9233,2,0,1,38,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,17,0,0,0,0,0.0,0.3185391309,0,0,1,0,0,0.0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0
43,2,0,4,57,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,13,24,0,0,1,0,0.0,0.0,0,1,0,0,0,0.0032012,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2272,2,0,3,73,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,31,30,0,0,0,0,0.0,0.0036286231,0,1,0,0,0,0.984704354,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5086,3,1,5,123,8,0,0,0,0,0,0,0,0,20,1,1,0,0,1,0,25,87,0,0,0,0,0.2255544166,0.0714380114,0,1,0,0,0,0.0272774675,0,0,0,0,0,1,0,0,1,-1,-1,1,1,0,0
6200,7,1,3,138,5,0,0,0,2,0,0,0,0,7,1,1,0,0,1,0,25,83,87,0,0,0,0.05683343,0.3268078271,1,1,0,0,0,0.0011102204,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1,0
2555,2,1,2,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,44,0,0,0,0,0.0,0.0175958584,0,0,0,0,0,0.0017881322,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
675,2,0,3,101,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,26,17,0,0,0,0,0.0,0.0106178697,0,1,0,0,0,0.7251779404,1,0,0,0,0,1,0,0,1,0,1,-1,-1,-1,0
5193,1,1,5,70,5,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,20,76,0,0,0,0,0.1484257488,0.2643394835,0,1,1,0,1,0.0326225401,0,0,0,0,1,1,0,0,1,-1,1,0,0,1,0
1288,4,1,7,144,1,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,14,53,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,1,1,-1,1
2628,3,1,3,76,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,16,37,0,0,0,0,0.0064490467,0.004708755,0,1,0,0,0,0.9542685299,0,0,0,0,0,1,0,0,1,0,1,1,1,-1,1
575,2,0,3,72,1,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,16,114,0,0,1,0,0.9421880404,0.751383882,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,1
5990,1,1,5,112,5,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,24,102,0,0,0,0,0.1183399858,0.5464805342,0,0,0,0,0,0.0183036483,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1,0
2893,3,1,3,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,31,0,0,0,0,0.9470963317,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
8940,2,0,1,65,3,0,0,0,0,0,3,0,0,3,1,0,0,0,1,0,16,15,0,0,0,0,0.2263650267,0.2860545914,0,1,0,0,0,0.001240717,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
721,2,1,2,67,1,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,11,31,0,0,0,0,0.0,0.0115591493,0,1,0,0,0,0.0011936863,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3782,2,1,3,62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,15,0,0,0,0,0.0,0.0071207317,0,1,0,0,0,0.0030261962,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
204,6,1,5,192,1,0,0,0,3,0,3,4,0,18,1,1,0,0,0,0,14,18,48,0,1,0,0.0,0.3091173773,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,0,1,1
6629,2,1,2,64,8,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,15,17,0,0,0,0,0.1055574782,0.5086756572,0,1,0,0,0,0.0391522493,0,0,0,0,1,0,0,0,1,0,0,-1,0,1,0
1953,3,0,5,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,47,0,0,0,0,0.9716378205,0.9853555372,1,1,0,0,0,0.00593005,1,0,0,0,0,1,0,0,1,-1,-1,1,-1,-1,1
6109,1,0,1,95,7,0,0,0,0,0,1,0,0,6,1,1,0,0,0,0,17,103,0,0,0,0,0.136487132,0.3908448825,0,1,0,0,0,0.0036502392,0,0,0,0,0,0,0,0,1,0,-1,-1,0,1,0
504,2,0,3,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,17,0,0,1,0,0.0,0.8041838259,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0
1943,2,0,0,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,17,0,0,0,0,0.0,0.012493309,0,1,1,0,0,0.1657016523,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
8610,3,1,3,84,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,31,0,0,0,0,0.0,0.3438375241,0,0,0,0,0,0.0020709089,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
8167,2,0,2,44,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,8,22,0,0,0,0,0.113623253,0.803594232,1,1,0,0,1,0.0007826999,1,0,0,0,0,1,0,0,1,1,-1,0,-1,-1,0
8790,4,0,3,108,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,15,57,44,0,1,0,0.1033015293,0.8174125599,0,1,0,0,0,0.000913757,0,0,0,0,0,1,0,0,1,-1,1,-1,0,1,0
521,2,0,3,47,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,20,34,0,0,0,0,0.0,0.0028499158,0,1,0,0,0,0.0006655688,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
8800,1,0,2,42,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,21,0,0,0,0,0.0,0.2297888988,0,1,0,0,0,0.0024259152,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
96,4,1,2,109,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,27,87,0,0,1,0,0.6805090659,0.806977841,1,1,0,0,0,0.9642913853,1,0,0,0,0,1,0,0,1,-1,-1,1,1,-1,1
1492,2,0,3,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,35,0,0,0,0,0.0,0.0006149749,0,1,0,1,0,0.4646901715,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
9156,1,0,0,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,12,0,0,0,0,0.3180701517,1.0,0,1,0,1,1,0.0,0,0,0,0,1,1,0,0,1,1,-1,0,-1,1,0
1674,2,0,5,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,31,0,0,0,0,0.0,0.0006026249,0,1,1,0,0,0.9955932059,0,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
8937,2,1,3,70,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,19,19,0,0,0,0,0.0,0.0121549411,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
7700,2,0,5,112,8,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,16,76,0,0,0,0,0.263761608,0.8663226411,0,1,1,0,1,0.0177903888,0,0,0,1,0,1,0,0,1,-1,-1,0,0,1,0
829,2,1,3,76,3,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,29,25,0,0,0,0,0.9569146859,0.7969868378,0,1,0,0,0,0.0632876256,1,0,0,0,0,1,0,0,0,-1,-1,1,0,-1,1
6728,2,1,5,109,1,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,20,76,23,0,0,0,0.1029555494,0.4604108527,0,0,0,0,0,0.0616173331,0,0,0,0,0,1,0,0,1,-1,1,0,0,1,0
4429,3,1,5,69,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,28,14,0,0,1,1,0.5926452281,0.9882916878,0,1,0,0,0,0.0021429025,1,0,0,0,0,1,0,0,1,1,-1,1,-1,-1,1
3952,3,1,3,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,33,0,0,1,0,0.0,0.2628982028,0,1,0,0,0,0.0014425747,0,0,0,0,0,0,0,0,1,0,1,-1,1,1,1
9094,2,1,5,74,5,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,22,85,0,0,0,0,0.1107754446,0.3339827693,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
9342,3,1,1,65,0,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,15,56,0,0,0,0,0.3207081234,0.3004962104,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
7184,4,1,1,82,1,0,0,0,1,0,2,0,0,4,1,1,0,0,0,0,15,14,88,0,0,0,0.0,0.3163534825,0,1,0,0,0,0.000828707,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
9339,2,0,3,67,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,14,0,0,0,0,0.0,0.2410391768,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,-1,1,0
1191,2,0,3,67,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,32,0,0,0,0,0.9616525988,0.0063043788,0,1,1,0,0,1.0,1,0,0,0,0,1,0,0,1,0,1,1,1,-1,1
8995,3,1,0,54,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,19,37,0,0,0,0,4.80069e-05,0.3978975761,0,1,0,0,0,0.0010996045,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
8940,2,1,0,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,21,0,0,0,0,0.0020282895,0.0044996655,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
7592,3,1,0,57,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,5,0,0,0,0,0.0,0.3243434975,0,1,0,0,0,0.038314655,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
2923,2,1,3,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,22,0,0,0,0,0.0,0.0184001328,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
687,4,1,2,194,0,0,0,0,0,0,7,1,0,58,1,0,0,0,0,0,12,32,161,0,1,0,0.0,0.0051472401,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,0,1
2514,3,2,3,85,1,3,0,0,0,0,0,0,0,3,1,1,0,1,0,0,13,58,0,0,0,0,0.0,0.0098191438,0,1,0,0,0,0.9636462452,0,0,0,0,0,1,0,0,1,-1,1,1,1,-1,1
7442,3,0,2,196,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,9,22,0,0,0,0,0.0,0.3357137794,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
4078,2,0,3,101,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,15,77,0,0,0,0,0.1084235264,0.3587623256,0,1,1,0,1,0.030338872,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
6708,3,1,4,136,6,0,0,0,0,0,0,0,0,19,1,1,0,0,0,0,13,134,0,0,0,0,0.0067106486,0.1317138794,0,1,0,0,0,0.0004782094,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1,0
3261,2,0,3,65,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,10,29,0,0,0,0,0.9518067999,1.0,1,1,0,0,0,0.0034884649,1,0,0,0,0,1,0,0,1,-1,-1,1,-1,-1,1
2999,1,0,1,43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,12,0,0,0,0,0.6591757701,1.0,1,0,0,0,0,0.1176759882,0,0,0,0,1,1,0,0,1,1,0,0,-1,1,0
5217,3,1,0,50,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,18,14,0,0,0,0,0.0,0.1512148172,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
256,3,0,4,81,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,30,0,0,0,0,0.0,0.0047232847,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1
507,2,1,0,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,21,0,0,0,0,0.0,0.0220329359,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4762,2,0,5,116,9,0,0,0,2,0,2,0,0,6,1,1,0,0,0,0,13,88,74,0,0,0,0.2988188065,0.4912008858,0,1,0,0,1,0.001040394,0,0,0,0,0,1,0,0,1,-1,-1,0,0,1,0
4874,1,0,1,113,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,54,0,0,0,0,0.2824725355,1.0,1,1,0,0,0,0.000258289,0,1,0,0,0,0,0,0,1,-1,0,-1,-1,1,1
505,2,1,3,40,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,19,13,0,0,0,0,0.0,0.027765695,0,1,0,0,0,0.0027301213,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
6167,1,0,5,87,5,0,0,0,0,0,2,0,0,6,1,1,0,0,0,0,9,72,0,0,0,0,0.2603916781,0.7102951228,0,0,0,0,0,0.0161180962,0,0,0,0,0,1,0,0,1,-1,-1,0,0,1,0
7623,3,1,4,65,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,17,88,0,0,0,0,0.0,0.2883962775,0,0,0,0,0,0.000989873,0,0,0,0,0,1,0,0,1,-1,1,1,1,1,0
2359,3,1,3,74,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,44,0,0,0,1,0.641983629,1.0,1,1,0,0,0,0.079397777,1,0,0,0,0,1,0,1,1,-1,-1,1,-1,-1,1
7008,2,1,3,105,6,0,0,0,2,0,1,0,0,6,1,1,0,0,1,0,15,69,0,0,0,0,0.1009413757,0.1490120367,0,0,0,0,0,0.0329403903,0,0,0,0,1,1,0,0,1,-1,-1,0,0,1,0
1786,2,0,3,53,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,15,38,0,0,0,0,0.1218281652,0.3802482945,0,1,0,0,0,0.9644575407,0,0,0,0,0,0,0,0,1,0,1,1,0,-1,1
9471,1,0,3,63,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,16,35,0,0,0,0,0.0694751365,0.317226997,0,1,0,0,0,0.045535262,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
5692,2,1,1,114,0,0,0,0,7,0,2,1,0,5,1,0,0,0,0,0,16,13,27,0,0,0,0.0,0.4022944677,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
1835,2,0,4,50,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,23,22,0,0,0,0,0.0,0.3089709729,0,1,0,0,0,0.1015457907,1,0,0,0,0,0,0,0,1,1,-1,0,-1,-1,1
7528,2,1,3,191,2,0,0,0,0,0,1,2,0,6,1,1,0,0,0,0,18,31,22,0,1,0,0.0,0.3295202821,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
3392,2,1,5,89,1,4,0,0,3,0,0,0,0,20,1,1,0,0,1,0,51,28,0,0,0,0,0.0,0.0056034209,0,1,0,0,0,0.9746231856,0,0,0,0,0,1,0,0,0,-1,1,1,1,1,1
8887,2,0,3,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,32,0,0,0,0,0.123894592,0.3150835684,0,1,0,0,0,0.0020665819,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
2480,2,0,0,67,1,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,22,46,0,0,0,0,0.0,0.144439733,0,1,0,0,0,0.9959547059,0,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
4046,2,1,1,78,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,11,34,0,0,0,0,0.0,1.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
340,4,1,5,76,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,59,52,0,0,0,0,0.0509530972,0.1205856984,1,1,0,0,1,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
4139,2,0,3,42,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,17,0,0,0,0,0.0,0.007448683,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3725,2,0,5,45,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,13,28,0,0,0,0,0.0364365581,0.0734812265,0,1,1,0,1,0.0152777792,0,0,0,0,0,0,0,0,1,0,1,-1,1,1,1
328,13,1,1,41,0,0,0,0,3,0,0,6,0,2,1,0,0,0,0,0,14,28,157,0,0,0,0.0,0.0052024272,0,1,1,0,0,0.0014101706,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
9027,1,1,2,83,1,0,0,0,1,0,5,0,0,7,1,1,0,0,0,0,15,21,18,0,0,0,0.0518955808,0.4385011568,0,1,0,0,0,0.1131962875,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
2652,7,1,7,72,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,26,34,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
7908,3,0,3,63,4,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,11,59,0,0,0,0,0.0935402672,0.4829459243,0,1,1,0,1,0.0474166328,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
355,2,0,3,51,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,28,14,0,0,1,0,0.6590688378,0.8246604787,1,1,0,0,0,0.0008121531,1,0,0,0,1,0,0,0,1,1,-1,1,-1,-1,1
9181,2,1,3,59,2,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,15,37,0,0,0,0,0.0990270903,0.2529262476,0,0,0,0,0,0.0001907673,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
8905,1,0,2,58,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,19,5,0,0,0,0,0.1273228974,0.9397120963,0,1,0,1,0,0.0017966517,0,0,0,0,0,1,0,0,1,1,-1,0,0,1,0
8928,2,0,3,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,34,0,0,0,0,0.0,0.005400761,0,1,0,0,0,0.0059426104,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
6818,1,1,3,209,4,0,0,0,2,0,3,0,0,13,1,1,0,0,0,0,10,38,13,0,0,0,0.1832382976,0.2546919793,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1,0
8715,2,0,2,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,12,0,0,0,0,0.0,0.0152572363,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
491,3,1,7,75,2,0,0,0,0,0,7,0,0,7,1,1,0,0,0,0,25,77,45,0,0,0,0.0,0.8802709667,0,1,0,0,0,0.0014163427,1,0,0,0,0,1,0,0,1,-1,1,1,0,1,1
7295,2,1,2,196,0,0,0,0,1,0,2,1,0,5,1,1,0,0,0,0,26,111,69,0,0,0,0.0585509029,0.2287689564,0,0,0,0,0,0.0016263007,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
8040,1,1,0,48,2,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,15,22,0,0,0,0,0.1043621778,0.8054611025,0,1,0,1,0,0.0028488999,0,0,0,0,0,1,0,0,1,0,-1,0,0,1,0
8861,2,1,0,68,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,22,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3953,2,0,0,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,19,0,0,0,0,0.0,0.1323939274,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
1924,2,0,3,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,18,0,0,1,0,0.0,0.0042649187,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
7727,2,1,1,106,5,0,0,0,1,0,5,2,0,6,1,1,0,0,0,0,11,74,67,0,0,0,0.00228971,0.2737694524,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
